4,0.0,0.0,-0.009375,0.008333333333333333,-0.009375,0.008333333333333333,-0.025,0.03333333333333333,-0.0359375,0.04791666666666667,-0.05,0.08541666666666667,-0.0609375,0.11875,-0.0640625,0.13333333333333333,-0.0703125,0.15416666666666667,-0.0734375,0.17708333333333334,-0.075,0.18541666666666667,-0.078125,0.18541666666666667,-0.0765625,0.17916666666666667,-0.078125,0.17916666666666667,-0.078125,0.17708333333333334,-0.075,0.17708333333333334
4,0.0,0.0,-0.0015625,0.0020833333333333333,-0.0109375,0.00625,-0.015625,0.0125,-0.0359375,0.041666666666666664,-0.04375,0.06041666666666667,-0.046875,0.06041666666666667,-0.0625,0.08958333333333333,-0.0703125,0.11458333333333333,-0.075,0.12708333333333333,-0.0765625,0.13958333333333334,-0.0796875,0.1625,-0.084375,0.17916666666666667,-0.0828125,0.17916666666666667,-0.084375,0.17708333333333334,-0.0828125,0.17291666666666666
4,0.0,0.0,-0.0046875,0.004166666666666667,-0.01875,0.01875,-0.0390625,0.06458333333333334,-0.04375,0.06041666666666667,-0.05625,0.0875,-0.05625,0.1,-0.065625,0.11458333333333333,-0.0734375,0.13541666666666666,-0.0796875,0.15416666666666667,-0.08125,0.15625,-0.0796875,0.1625,-0.0796875,0.16875,-0.0796875,0.17083333333333334,-0.08125,0.16875,-0.08125,0.16875
4,0.0,0.0,-0.0015625,0.0,-0.0015625,0.0,-0.003125,0.0,-0.0171875,0.014583333333333334,-0.0328125,0.035416666666666666,-0.0375,0.04375,-0.059375,0.0875,-0.0703125,0.11875,-0.078125,0.14166666666666666,-0.0796875,0.15208333333333332,-0.0734375,0.14375,-0.075,0.14375,-0.0765625,0.14791666666666667,-0.075,0.14166666666666666,-0.075,0.14375
4,0.0,0.0,0.0,0.0,-0.003125,0.0,-0.025,0.01875,-0.0296875,0.03333333333333333,-0.046875,0.06458333333333334,-0.0515625,0.075,-0.0640625,0.11458333333333333,-0.0765625,0.14166666666666666,-0.0484375,0.14583333333333334,-0.0765625,0.14791666666666667,-0.0796875,0.15416666666666667,-0.078125,0.15833333333333333,-0.078125,0.16041666666666668,-0.078125,0.16041666666666668,-0.0765625,0.15625
4,0.0,0.0,-0.0015625,0.0,-0.003125,0.0,-0.00625,0.0020833333333333333,-0.0109375,0.004166666666666667,-0.034375,0.04375,-0.0328125,0.03125,-0.0453125,0.04791666666666667,-0.0546875,0.06041666666666667,-0.075,0.09791666666666667,-0.0765625,0.12083333333333333,-0.0765625,0.13958333333333334,-0.0765625,0.16458333333333333,-0.078125,0.17291666666666666,-0.0796875,0.17291666666666666,-0.0796875,0.17083333333333334
4,0.0,0.0,-0.0015625,0.0,-0.0015625,-0.0020833333333333333,-0.00625,0.004166666666666667,-0.0125,0.010416666666666666,-0.034375,0.03333333333333333,-0.0515625,0.06041666666666667,-0.0515625,0.06875,-0.0640625,0.10833333333333334,-0.06875,0.125,-0.0703125,0.13541666666666666,-0.0703125,0.14583333333333334,-0.0703125,0.14583333333333334,-0.06875,0.15,-0.0671875,0.15,-0.06875,0.15
4,0.0,0.0,-0.0015625,0.0020833333333333333,-0.0015625,0.0020833333333333333,-0.0046875,0.0020833333333333333,-0.0109375,0.008333333333333333,-0.0203125,0.010416666666666666,-0.040625,0.03333333333333333,-0.05625,0.05416666666666667,-0.0671875,0.075,-0.08125,0.10416666666666667,-0.0890625,0.13958333333333334,-0.0953125,0.15625,-0.096875,0.17291666666666666,-0.09375,0.175,-0.0953125,0.17083333333333334,-0.0921875,0.17083333333333334
4,0.0,0.0,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015625,0.0,0.0046875,0.016666666666666666,0.003125,0.03125,-0.0046875,0.06875,0.0,0.08125,0.0015625,0.11458333333333333,0.00625,0.12708333333333333,0.0109375,0.13333333333333333,-0.025,0.15625,-0.040625,0.17291666666666666,-0.0390625,0.16875
4,0.0,0.0,0.0015625,0.0,0.0,-0.0020833333333333333,0.0,-0.0020833333333333333,0.0,0.0,0.003125,0.0020833333333333333,0.00625,0.016666666666666666,0.0078125,0.029166666666666667,0.0078125,0.07916666666666666,0.0078125,0.09166666666666666,-0.00625,0.12083333333333333,-0.021875,0.1375,0.0078125,0.17291666666666666,0.00625,0.1875,0.009375,0.18958333333333333,0.0125,0.19583333333333333
